textual_unit,conceptual_item,use_number
https://www.foom.com/core#definition__1,https://www.foom.com/core#concept__point,1
https://www.foom.com/core#definition__10,https://www.foom.com/core#concept__perpendicular_straight_lines,1
https://www.foom.com/core#definition__10,https://www.foom.com/core#concept__right_angle,1
https://www.foom.com/core#definition__11,https://www.foom.com/core#concept__obtuse_angle,1
https://www.foom.com/core#definition__12,https://www.foom.com/core#concept__acute_angle,1
https://www.foom.com/core#definition__13,https://www.foom.com/core#concept__boundary,1
https://www.foom.com/core#definition__14,https://www.foom.com/core#concept__figure,1
https://www.foom.com/core#definition__15,https://www.foom.com/core#concept__circle,1
https://www.foom.com/core#definition__16,https://www.foom.com/core#concept__center,1
https://www.foom.com/core#definition__17,https://www.foom.com/core#concept__diameter,1
https://www.foom.com/core#definition__18,https://www.foom.com/core#concept__semicircle,1
https://www.foom.com/core#definition__19,https://www.foom.com/core#concept__multilateral_rectilinear_figure,1
https://www.foom.com/core#definition__19,https://www.foom.com/core#concept__trilateral,1
https://www.foom.com/core#definition__19,https://www.foom.com/core#concept__rectilinear_figure,1
https://www.foom.com/core#definition__19,https://www.foom.com/core#concept__quadrilateral_rectilinear_figure,1
https://www.foom.com/core#definition__2,https://www.foom.com/core#concept__line,1
https://www.foom.com/core#definition__20,https://www.foom.com/core#concept__equilateral_triangle,1
https://www.foom.com/core#definition__20,https://www.foom.com/core#concept__scalene_triangle,1
https://www.foom.com/core#definition__20,https://www.foom.com/core#concept__isosceles_triangle,1
https://www.foom.com/core#definition__21,https://www.foom.com/core#concept__acute_triangle,1
https://www.foom.com/core#definition__21,https://www.foom.com/core#concept__right_triangle,1
https://www.foom.com/core#definition__21,https://www.foom.com/core#concept__obtuse_triangle,1
https://www.foom.com/core#definition__22,https://www.foom.com/core#concept__quadrilateral_igure,1
https://www.foom.com/core#definition__22,https://www.foom.com/core#concept__trapezoid_quadrilateral_figure,1
https://www.foom.com/core#definition__22,https://www.foom.com/core#concept__square,1
https://www.foom.com/core#definition__22,https://www.foom.com/core#concept__rhomboid,1
https://www.foom.com/core#definition__22,https://www.foom.com/core#concept__rectangular,1
https://www.foom.com/core#definition__23,https://www.foom.com/core#concept__parallel_lines,1
https://www.foom.com/core#definition__3,https://www.foom.com/core#concept__end_of_line,1
https://www.foom.com/core#definition__4,https://www.foom.com/core#concept__straight_line,1
https://www.foom.com/core#definition__5,https://www.foom.com/core#concept__surface,1
https://www.foom.com/core#definition__6,https://www.foom.com/core#concept__end_of_surface,1
https://www.foom.com/core#definition__7,https://www.foom.com/core#concept__plane_surface,1
https://www.foom.com/core#definition__8,https://www.foom.com/core#concept__plane_angle,1
https://www.foom.com/core#definition__9,https://www.foom.com/core#concept__rectilinear_angle,1
https://www.foom.com/core#postulate_1,https://www.foom.com/core#concept__finite_straight_line,2
https://www.foom.com/core#postulate_1,https://www.foom.com/core#concept__point,2
https://www.foom.com/core#postulate_1,https://www.foom.com/core#concept__join,2
https://www.foom.com/core#postulate_1,https://www.foom.com/core#set__finite_straight_line,2
https://www.foom.com/core#postulate_1,https://www.foom.com/core#operation__join_point__point___finite_straight_line,1
https://www.foom.com/core#postulate_1,https://www.foom.com/core#set__point_point,1
https://www.foom.com/core#postulate_1,https://www.foom.com/core#operation_type__join_point__point___finite_straight_line,1
https://www.foom.com/core#postulate_1,https://www.foom.com/core#set__point__point,1
https://www.foom.com/core#postulate_2,https://www.foom.com/core#set__finite_straight_line,4
https://www.foom.com/core#postulate_2,https://www.foom.com/core#concept__finite_straight_line,2
https://www.foom.com/core#postulate_2,https://www.foom.com/core#concept__produce,2
https://www.foom.com/core#postulate_2,https://www.foom.com/core#operation__produce_finite_straight_line___straight_line,1
https://www.foom.com/core#postulate_2,https://www.foom.com/core#operation_type__produce_finite_straight_line___finite_straight_line,1
https://www.foom.com/core#postulate_3,https://www.foom.com/core#concept__center,2
https://www.foom.com/core#postulate_3,https://www.foom.com/core#concept__interval,2
https://www.foom.com/core#postulate_3,https://www.foom.com/core#concept__draw,2
https://www.foom.com/core#postulate_3,https://www.foom.com/core#concept__circle,2
https://www.foom.com/core#postulate_3,https://www.foom.com/core#set__circle,2
https://www.foom.com/core#postulate_3,https://www.foom.com/core#operation__draw_center__interval___circle,1
https://www.foom.com/core#postulate_3,https://www.foom.com/core#set__center__interval,1
https://www.foom.com/core#postulate_3,https://www.foom.com/core#operation_type__draw_point__interval___circle,1
https://www.foom.com/core#postulate_3,https://www.foom.com/core#set__center_interval,1
https://www.foom.com/core#postulate_4,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#postulate_4,https://www.foom.com/core#relation_instance__equals_right_angle__right_angle_,1
https://www.foom.com/core#postulate_4,https://www.foom.com/core#concept__right_angle,1
https://www.foom.com/core#postulate_4,https://www.foom.com/core#relation_type__equals_magnitude__magnitude_,1
https://www.foom.com/core#postulate_4,https://www.foom.com/core#concept__magnitude,1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#concept__inclination_of_interior_angle,2
https://www.foom.com/core#postulate_5,https://www.foom.com/core#concept__sum,2
https://www.foom.com/core#postulate_5,https://www.foom.com/core#concept__is_less_than,2
https://www.foom.com/core#postulate_5,https://www.foom.com/core#concept__magnitude,2
https://www.foom.com/core#postulate_5,https://www.foom.com/core#operation__sum_inclination_of_interior_angle__inclination_of_interior_angle___inclination_of_interior_angle,1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#relation_instance__is_less_than_sum_inclination_of_interior_angle__inclination_of_interior_angle___sum_inclination_of_right_angle__inclination_of_right_angle__,1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#set__inclination_of_interior_angle,1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#set__inclination_of_interior_angle__inclination_of_interior_angle,1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#operation_type__sum_magnitude__magnitude___magnitude,1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#relation_type__is_less_than_magnitude__magnitude_,1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#set__magnitude,1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#set__magnitude__magnitude,1
https://www.foom.com/core#common_notion_1,https://www.foom.com/core#concept___thing,2
https://www.foom.com/core#common_notion_1,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#common_notion_1,https://www.foom.com/core#statement__equals_x__z____equals_y__z___equals_x__y_,1
https://www.foom.com/core#common_notion_1,https://www.foom.com/core#relation_instance__equals_x__y_,1
https://www.foom.com/core#common_notion_1,https://www.foom.com/core#relation_type__equals_x__y_,1
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#concept__sum,2
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#concept___thing,2
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#set__magnitude,2
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#set__magnitude__magnitude,2
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#statement___equals_x__y____equals_v__w____equals_sum_x__v___sum_y__w__,1
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#operation_instance__sum_magnitude__magnitude___magnitude,1
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#relation_instance__equals_x__y_,1
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#concept___magnitude,1
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#operation_type__sum_magnitude__magnitude___magnitude,1
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#relation_type__equals_x__y_,1
https://www.foom.com/core#common_notion_2,https://www.foom.com/core#concept__magnitude,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#concept___thing,2
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#set__magnitude,2
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#set__magnitude__magnitude,2
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#statement___equals_x__y____equals_v__w____equals_subtract_x__v___subtract_y__w__,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#operation_instance__subtract_magnitude__magnitude___magnitude,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#relation_instance__equals_x__y_,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#concept___magnitude,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#operation_type__subtract_magnitude__magnitude___magnitude,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#relation_type__equals_x__y_,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#concept__magnitude,1
https://www.foom.com/core#common_notion_3,https://www.foom.com/core#concept__subtract,1
https://www.foom.com/core#common_notion_7,https://www.foom.com/core#concept___thing,3
https://www.foom.com/core#common_notion_7,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#common_notion_7,https://www.foom.com/core#statement__congruent_x__y___equals_x__y_,1
https://www.foom.com/core#common_notion_7,https://www.foom.com/core#relation_instance__congruent_x__y_,1
https://www.foom.com/core#common_notion_7,https://www.foom.com/core#relation_instance__equals_x__y_,1
https://www.foom.com/core#common_notion_7,https://www.foom.com/core#concept__congruent,1
https://www.foom.com/core#common_notion_7,https://www.foom.com/core#relation_type__congruent_x__y_,1
https://www.foom.com/core#common_notion_7,https://www.foom.com/core#relation_type__equals_x__y_,1
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#concept___part,2
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#concept__greater_than,2
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#concept___whole,2
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#concept__is_part_of,2
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#statement__greater_than_whole__part____is_part_of_part__whole_,1
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#relation_instance__greater_than_whole__part_,1
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#relation_instance__is_part_of_part__whole_,1
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#relation_type__greater_than_magnitude__magnitude_,1
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#relation_type__is_part_of_thing__thing_,1
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#concept___magnitude,1
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#concept__magnitude,1
https://www.foom.com/core#common_notion_8,https://www.foom.com/core#concept___thing,1
https://www.foom.com/core#proposition_1,https://www.foom.com/core#operation_instance__construct_on_equilateteral_triangle__finite_straight_line___equilateral_triangle,1
https://www.foom.com/core#proposition_10,https://www.foom.com/core#operation_instance__cut_into_two_halves_finite_straight_line____finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_10,https://www.foom.com/core#concept__cut_into_two_halves,1
https://www.foom.com/core#proposition_10,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_11,https://www.foom.com/core#concept__right_angle,2
https://www.foom.com/core#proposition_11,https://www.foom.com/core#concept__finite_straight_line,2
https://www.foom.com/core#proposition_11,https://www.foom.com/core#operation_instance__conduct_finite_straight_line__finite_straight_line__point__right_angle___finite_straight_line,1
https://www.foom.com/core#proposition_11,https://www.foom.com/core#relation_instance__inclined_at_finite_straight_line__finite_straight_line__right_angle_,1
https://www.foom.com/core#proposition_11,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proposition_11,https://www.foom.com/core#concept__point,1
https://www.foom.com/core#proposition_11,https://www.foom.com/core#concept__inclined_at,1
https://www.foom.com/core#proposition_12,https://www.foom.com/core#concept__infinite_straight_line,3
https://www.foom.com/core#proposition_12,https://www.foom.com/core#operation_instance__conduct_infinite_straight_line__infinite_straight_line__point__right_angle___infinite_straight_line,1
https://www.foom.com/core#proposition_12,https://www.foom.com/core#relation_instance__is_placed_on_infinite_straight_line__infinite_straight_line_,1
https://www.foom.com/core#proposition_12,https://www.foom.com/core#relation_instance__are_perpendicular_infinite_straight_line__infinite_straight_line_,1
https://www.foom.com/core#proposition_12,https://www.foom.com/core#concept__conduct,1
https://www.foom.com/core#proposition_12,https://www.foom.com/core#concept__right_angle,1
https://www.foom.com/core#proposition_12,https://www.foom.com/core#concept__point,1
https://www.foom.com/core#proposition_12,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proposition_12,https://www.foom.com/core#concept__are_perpendicular,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#concept__angle,3
https://www.foom.com/core#proposition_13,https://www.foom.com/core#operation_instance__sum_angle__angle___angle,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#relation_instance__is_right_angle_angle_,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#relation_instance__is_placed_on_infinite_straight_line__infinite_straight_line_,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#concept__is_right_angle,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#concept__infinite_straight_line,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proposition_13,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__angle,4
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__is_placed_on,2
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__straight_line,2
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__point,2
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__finite_straight_line,2
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__are_same,2
https://www.foom.com/core#proposition_14,https://www.foom.com/core#operation_instance__sum_angle__angle___angle,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__is_right_angle_angle_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__is_placed_on_straight_line__straight_line_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__is_placed_on_straight_line__point_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__is_on_the_same_part_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__are_same_point__point_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__are_same_part__part_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__are_in_a_straight_line_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#relation_instance__are_consecutive_angle__angle_,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__is_right_angle,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__is_on_the_same_part,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__part,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__are_in_a_straight_line,1
https://www.foom.com/core#proposition_14,https://www.foom.com/core#concept__are_consecutive,1
https://www.foom.com/core#proposition_15,https://www.foom.com/core#concept__angle,2
https://www.foom.com/core#proposition_15,https://www.foom.com/core#relation_instance__cut_straight_line__straight_line_,1
https://www.foom.com/core#proposition_15,https://www.foom.com/core#relation_instance__is_at_vertex_angle_,1
https://www.foom.com/core#proposition_15,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_15,https://www.foom.com/core#concept__cut,1
https://www.foom.com/core#proposition_15,https://www.foom.com/core#concept__straight_line,1
https://www.foom.com/core#proposition_15,https://www.foom.com/core#concept__is_at_vertex,1
https://www.foom.com/core#proposition_15,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__angle,3
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__triangle,2
https://www.foom.com/core#proposition_16,https://www.foom.com/core#operation_instance__produce_side_of_triangle___finite_straight_line,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#relation_instance__is_opposite_to_angle__angle_,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#relation_instance__is_internal_angle__triangle_,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#relation_instance__is_external_exterior_angle__triangle_,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#relation_instance__greater_than_angle__angle_,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__produce,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__is_opposite_to,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__is_internal,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__exterior_angle,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__is_external,1
https://www.foom.com/core#proposition_16,https://www.foom.com/core#concept__greater_than,1
https://www.foom.com/core#proposition_17,https://www.foom.com/core#concept__angle,3
https://www.foom.com/core#proposition_17,https://www.foom.com/core#operation_instance__sum_angle__angle___angle,1
https://www.foom.com/core#proposition_17,https://www.foom.com/core#relation_instance__smaller_than_angle__angle_,1
https://www.foom.com/core#proposition_17,https://www.foom.com/core#operation_instance__taken_together_in_any_way_angle__angle___angle,1
https://www.foom.com/core#proposition_17,https://www.foom.com/core#concept__sum,1
https://www.foom.com/core#proposition_17,https://www.foom.com/core#concept__smaller_than,1
https://www.foom.com/core#proposition_17,https://www.foom.com/core#concept__taken_together_in_any_way,1
https://www.foom.com/core#proposition_18,https://www.foom.com/core#concept__angle,2
https://www.foom.com/core#proposition_18,https://www.foom.com/core#concept__greater,2
https://www.foom.com/core#proposition_18,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proposition_18,https://www.foom.com/core#relation_instance__greater_angle_,1
https://www.foom.com/core#proposition_18,https://www.foom.com/core#relation_instance__subtended_by_angle__side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_18,https://www.foom.com/core#relation_instance__greater_side_of_triangle_,1
https://www.foom.com/core#proposition_18,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proposition_19,https://www.foom.com/core#concept__angle,2
https://www.foom.com/core#proposition_19,https://www.foom.com/core#concept__greater,2
https://www.foom.com/core#proposition_19,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proposition_19,https://www.foom.com/core#relation_instance__greater_angle_,1
https://www.foom.com/core#proposition_19,https://www.foom.com/core#relation_instance__subtended_by_angle__side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_19,https://www.foom.com/core#relation_instance__greater_side_of_triangle_,1
https://www.foom.com/core#proposition_19,https://www.foom.com/core#concept__subtended_by,1
https://www.foom.com/core#proposition_2,https://www.foom.com/core#operation_instance__place_on_finite_straight_line__point__finite_straight_line___finite_staight_line,1
https://www.foom.com/core#proposition_2,https://www.foom.com/core#relation_instance__equals_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_2,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_2,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_20,https://www.foom.com/core#concept__finite_straight_line,2
https://www.foom.com/core#proposition_20,https://www.foom.com/core#operation_instance__taken_together_in_any_way_finite_straight_line__finite_straight_line___finite_straight_line,1
https://www.foom.com/core#proposition_20,https://www.foom.com/core#relation_instance__remaining_side_of_triangle_,1
https://www.foom.com/core#proposition_20,https://www.foom.com/core#relation_instance__greater_than_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_20,https://www.foom.com/core#concept__taken_together_in_any_way,1
https://www.foom.com/core#proposition_20,https://www.foom.com/core#concept__remaining,1
https://www.foom.com/core#proposition_20,https://www.foom.com/core#concept__side_of_triangle,1
https://www.foom.com/core#proposition_20,https://www.foom.com/core#concept__greater_than,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__finite_straight_line,5
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__triangle,2
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__end_of_side_of_triangle,2
https://www.foom.com/core#proposition_21,https://www.foom.com/core#operation_instance__construct_inside_finite_straight_line__triangle___finite_straight_line,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#relation_instance__smaller_than_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#relation_instance__remaining_sides_of_triangle_,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#relation_instance__is_placed_on_finite_straight_line__end_of_side_of_triangle_,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#relation_instance__greater_than_angle__angle_,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#relation_instance__encompassing_finite_straight_line__finite_straight_line__interior_angle_of_triangle_,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#operation_instance__construct_on_finite_straight_line__end_of_side_of_triangle___finite_straight_line,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__construct_inside,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__smaller_than,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__remaining_sides_of,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__is_placed_on,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__greater_than,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__encompassing,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__interior_angle_of_triangle,1
https://www.foom.com/core#proposition_21,https://www.foom.com/core#concept__construct_on,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#concept__finite_straight_line,5
https://www.foom.com/core#proposition_22,https://www.foom.com/core#operation_instance__construct_from_triangle__finite_straight_line__finite_straight_line__finite_straight_line___triangle,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#relation_instance__smaller_than_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#relation_instance__remaining_finite_straight_line_,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#relation_instance__equals_finite_straight_line__finite_straight_line_,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#operation_instance__taken_together_in_any_way_finite_straight_line__finite_straight_line___finite_straight_line,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#concept__construct_from,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#concept__triangle,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#concept__smaller_than,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#concept__remaining,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_22,https://www.foom.com/core#concept__taken_together_in_any_way,1
https://www.foom.com/core#proposition_23,https://www.foom.com/core#concept__angle,4
https://www.foom.com/core#proposition_23,https://www.foom.com/core#concept__point,3
https://www.foom.com/core#proposition_23,https://www.foom.com/core#concept__finite_straight_line,2
https://www.foom.com/core#proposition_23,https://www.foom.com/core#concept__construct_on,2
https://www.foom.com/core#proposition_23,https://www.foom.com/core#operation_instance__construct_from_angle__angle__point__finite_straight_line___angle,1
https://www.foom.com/core#proposition_23,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_23,https://www.foom.com/core#relation_instance__are_same_point__point_,1
https://www.foom.com/core#proposition_23,https://www.foom.com/core#operation_instance__construct_on_angle__point___angle,1
https://www.foom.com/core#proposition_23,https://www.foom.com/core#operation_instance__construct_on_angle__finite_straight_line___angle,1
https://www.foom.com/core#proposition_23,https://www.foom.com/core#concept__construct_from,1
https://www.foom.com/core#proposition_23,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_23,https://www.foom.com/core#concept__are_same,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__greater_than,2
https://www.foom.com/core#proposition_24,https://www.foom.com/core#relation_instance__corresponding_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#relation_instance__greater_than_base_of_triangle__base_of_triangle_,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#relation_instance__greater_than_angle__angle_,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#relation_instance__equals_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#relation_instance__encompassing_finite_straight_line__finite_straight_line__interior_angle_of_triangle_,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__corresponding,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__base_of_triangle,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__encompassing,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__interior_angle_of_triangle,1
https://www.foom.com/core#proposition_24,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__side_of_triangle,2
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__greater_than,2
https://www.foom.com/core#proposition_25,https://www.foom.com/core#relation_instance__corresponding_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#relation_instance__greater_than_base_of_triangle__base_of_triangle_,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#relation_instance__greater_than_angle__angle_,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#relation_instance__equals_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#relation_instance__encompassing_finite_straight_line__finite_straight_line__interior_angle_of_triangle_,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__corresponding,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__base_of_triangle,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__angle,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__equals,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__encompassing,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__interior_angle_of_triangle,1
https://www.foom.com/core#proposition_25,https://www.foom.com/core#concept__finite_straight_line,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#concept__angle,5
https://www.foom.com/core#proposition_26,https://www.foom.com/core#concept__side_of_triangle,4
https://www.foom.com/core#proposition_26,https://www.foom.com/core#concept__remaining,2
https://www.foom.com/core#proposition_26,https://www.foom.com/core#concept__equals,2
https://www.foom.com/core#proposition_26,https://www.foom.com/core#relation_instance__corresponding_angle__angle_,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#relation_instance__subtended_by_side_of_triangle__angle_,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#relation_instance__remaining_side_of_triangle_,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#relation_instance__remaining_angle_,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#relation_instance__is_placed_on_side_of_triangle__angle_,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#relation_instance__equals_side_of_triangle__side_of_triangle_,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#relation_instance__equals_angle__angle_,1
https://www.foom.com/core#proposition_26,https://www.foom.com/core#concept__corresponding,1
